node,clustering_coefficient
20445,1.0
16176,0.0
16177,0.0
57142,0.0
62772,0.0
16191,0.0
16194,0.0
16212,0.0
24405,0.0
16219,0.3333333333333333
16226,0.0
16230,0.0
16231,1.0
16232,1.0
16234,0.0
16238,1.0
54589,0.0
16244,1.0
24553,0.0
16252,0.0
8065,0.0
16262,0.3333333333333333
16273,0.0
79171,0.0
16282,0.0
32751,0.0
16286,0.06666666666666667
16287,0.0
19099,0.14285714285714285
53233,0.0
16297,1.0
57258,0.0
16300,0.0
16308,0.16666666666666666
16309,0.0
16310,0.16666666666666666
24507,0.0
16316,0.0
57277,0.0
57280,0.0
57281,0.3333333333333333
16327,0.0
57288,0.0
13644,0.0
57291,0.6666666666666666
24524,0.0
16333,0.0
57295,0.0
24529,0.0
16339,0.13333333333333333
32724,0.0
16346,0.0
16347,0.0
16348,0.0
68261,0.0
16358,0.0
24552,0.1
16361,0.0
24554,0.0
16364,0.0
16367,0.0
16368,0.0
24567,0.0
16379,0.0
16381,0.1
